ocel_id;ocel_time
assign_trs_Pcp4;2024-05-24 15:26:27
assign_trs_Pcp3;2024-05-24 15:54:19
assign_trs_Pcp3;2024-05-24 16:50:54
assign_trs_Pcp8;2024-05-24 16:52:11
assign_trs_Pcp3;2024-05-27 09:11:30
assign_trs_Pcp5;2024-05-27 10:26:27
assign_trs_Pcp5;2024-05-27 11:28:38
assign_trs_Pcp6;2024-05-27 14:41:40
assign_trs_Pcp3;2024-05-27 14:46:32
assign_trs_Pcp4;2024-05-27 15:07:35
assign_trs_Pcp5;2024-05-27 15:32:34
assign_trs_Pcp4;2024-05-27 15:34:57
assign_trs_Pcp5;2024-05-27 15:38:45
assign_trs_Pcp6;2024-05-27 15:55:00
assign_trs_Pcp3;2024-05-27 16:01:19
assign_trs_Pcp3;2024-05-27 17:48:27
assign_trs_Pcp6;2024-05-27 18:14:14
assign_trs_Pcp4;2024-05-27 18:49:14
assign_trs_Pcp3;2024-05-28 07:55:54
assign_trs_Pcp6;2024-05-28 08:34:03
assign_trs_Pcp4;2024-05-28 08:51:33
assign_trs_Pcp5;2024-05-28 09:17:49
assign_trs_Pcp5;2024-05-28 09:19:28
assign_trs_Pcp3;2024-05-28 09:26:15
assign_trs_Pcp3;2024-05-28 09:35:25
assign_trs_Pcp4;2024-05-28 10:50:29
assign_trs_Pcp5;2024-05-28 11:17:46
assign_trs_Pcp6;2024-05-28 11:28:04
assign_trs_Pcp6;2024-05-28 12:06:47
assign_trs_Pcp4;2024-05-28 14:11:26
assign_trs_Pcp4;2024-05-28 14:47:33
assign_trs_Pcp6;2024-05-28 15:17:41
assign_trs_Pcp4;2024-05-28 15:29:48
assign_trs_Pcp4;2024-05-28 15:31:34
assign_trs_Pcp6;2024-05-28 16:37:15
assign_trs_Pcp5;2024-05-29 08:19:56
assign_trs_Pcp4;2024-05-29 08:21:00
assign_trs_Pcp4;2024-05-29 08:48:19
assign_trs_Pcp4;2024-05-29 09:00:21
assign_trs_Pcp4;2024-05-29 09:46:21
assign_trs_Pcp6;2024-05-29 10:25:47
assign_trs_Pcp6;2024-05-29 10:33:12
assign_trs_Pcp4;2024-05-29 10:50:58
assign_trs_Pcp5;2024-05-29 11:24:53
assign_trs_Pcp4;2024-05-29 11:26:14
assign_trs_Pcp4;2024-05-29 12:40:57
assign_trs_Pcp5;2024-05-29 15:54:19
assign_trs_Pcp4;2024-05-29 16:09:47
assign_trs_Pcp4;2024-05-29 16:20:32
assign_trs_Pcp4;2024-05-29 16:30:34
assign_trs_Pcp5;2024-05-29 16:35:56
assign_trs_Pcp5;2024-05-29 17:02:30
assign_trs_Pcp4;2024-05-29 19:17:32
assign_trs_Pcp4;2024-05-30 08:42:09
assign_trs_Pcp4;2024-05-30 09:42:33
assign_trs_Pcp4;2024-05-30 10:02:42
assign_trs_Pcp5;2024-05-30 11:28:27
assign_trs_Pcp5;2024-05-30 11:37:16
assign_trs_Pcp4;2024-05-30 11:46:43
assign_trs_Pcp4;2024-05-30 13:29:15
assign_trs_Pcp5;2024-05-30 14:00:51
assign_trs_Pcp4;2024-05-30 14:40:53
assign_trs_Pcp6;2024-05-30 14:44:27
assign_trs_Pcp4;2024-05-30 14:57:22
assign_trs_Pcp5;2024-05-30 15:08:14
assign_trs_Pcp4;2024-05-30 16:16:31
assign_trs_Pcp6;2024-05-30 16:46:41
assign_trs_Pcp6;2024-05-31 08:39:49
assign_trs_Pcp6;2024-05-31 09:26:22
assign_trs_Pcp4;2024-05-31 09:54:49
assign_trs_Pcp5;2024-05-31 10:22:12
assign_trs_Pcp6;2024-05-31 10:46:53
assign_trs_Pcp4;2024-05-31 10:49:28
assign_trs_Pcp6;2024-05-31 11:00:24
assign_trs_Pcp5;2024-05-31 11:19:10
assign_trs_Pcp5;2024-05-31 12:08:16
assign_trs_Pcp5;2024-05-31 12:12:40
assign_trs_Pcp6;2024-05-31 12:21:07
assign_trs_Pcp5;2024-05-31 12:38:13
assign_trs_Pcp6;2024-05-31 13:59:45
assign_trs_Pcp4;2024-05-31 14:00:42
assign_trs_Pcp6;2024-05-31 14:24:18
assign_trs_Pcp5;2024-05-31 14:57:36
assign_trs_Pcp5;2024-05-31 15:00:06
assign_trs_Pcp6;2024-05-31 15:43:16
assign_trs_Pcp6;2024-05-31 16:08:15
assign_trs_Pcp5;2024-06-03 10:54:56
assign_trs_Pcp6;2024-06-03 12:08:11
assign_trs_Pcp6;2024-06-03 12:31:07
assign_trs_Pcp6;2024-06-03 14:49:33
assign_trs_Pcp5;2024-06-03 15:09:54
assign_trs_Pcp5;2024-06-03 15:55:55
assign_trs_Pcp6;2024-06-04 08:14:34
