event_id,timestamp,activity
eval_trs_exittr35_Pcp62,2024-04-09 10:13:56,Evaluate the Truck Exit
eval_trs_exittr26_Pcp62,2024-04-09 10:36:34,Evaluate the Truck Exit
eval_trs_exittr6_Pcp31,2024-04-09 11:06:15,Evaluate the Truck Exit
eval_trs_exittr17_Pcp3,2024-04-09 11:11:34,Evaluate the Truck Exit
eval_trs_exittr15_Pcp1,2024-04-09 11:13:06,Evaluate the Truck Exit
eval_trs_exittr33_Pcp45,2024-04-09 11:31:10,Evaluate the Truck Exit
assign_trs_Pcp75,2024-04-09 11:45:51,Assign Trucks
assign_trs_Pcp75,2024-04-10 09:41:08,Assign Trucks
assign_trs_Pcp75,2024-04-10 14:03:22,Assign Trucks
assign_trs_Pcp75,2024-04-10 14:39:20,Assign Trucks
eval_trs_exittr36_Pcp46,2024-04-09 11:57:30,Evaluate the Truck Exit
eval_trs_exittr49_Pcp100,2024-04-09 12:22:49,Evaluate the Truck Exit
eval_trs_exittr48_Pcp61,2024-04-09 13:43:13,Evaluate the Truck Exit
eval_trs_exittr31_Pcp88,2024-04-09 14:34:13,Evaluate the Truck Exit
eval_trs_exittr22_Pcp15,2024-04-09 14:39:25,Evaluate the Truck Exit
eval_trs_exittr1_Pcp74,2024-04-09 14:41:23,Evaluate the Truck Exit
eval_trs_exittr8_Pcp7,2024-04-09 15:12:27,Evaluate the Truck Exit
eval_trs_exittr14_Pcp48,2024-04-09 15:27:31,Evaluate the Truck Exit
eval_trs_exittr28_Pcp87,2024-04-09 15:33:22,Evaluate the Truck Exit
eval_trs_exittr27_Pcp45,2024-04-09 15:58:15,Evaluate the Truck Exit
eval_trs_exittr45_Pcp1,2024-04-09 15:59:02,Evaluate the Truck Exit
eval_trs_exittr37_Pcp58,2024-04-09 16:13:39,Evaluate the Truck Exit
eval_trs_exittr21_Pcp46,2024-04-09 16:20:37,Evaluate the Truck Exit
eval_trs_exittr4_Pcp57,2024-04-09 16:24:13,Evaluate the Truck Exit
eval_trs_exittr44_Pcp23,2024-04-09 16:43:03,Evaluate the Truck Exit
eval_trs_exittr38_Pcp97,2024-04-09 16:44:13,Evaluate the Truck Exit
eval_trs_exittr39_Pcp63,2024-04-09 16:54:46,Evaluate the Truck Exit
eval_trs_exittr2_Pcp87,2024-04-09 17:27:22,Evaluate the Truck Exit
eval_trs_exittr29_Pcp14,2024-04-09 18:55:45,Evaluate the Truck Exit
eval_trs_exittr20_Pcp4,2024-04-09 19:03:46,Evaluate the Truck Exit
eval_trs_exittr41_Pcp66,2024-04-09 22:26:54,Evaluate the Truck Exit
eval_trs_exittr24_Pcp63,2024-04-09 22:43:42,Evaluate the Truck Exit
assign_trs_Pcp32,2024-04-10 07:46:27,Assign Trucks
assign_trs_Pcp32,2024-04-10 14:17:26,Assign Trucks
eval_trs_exittr47_Pcp8,2024-04-10 07:51:28,Evaluate the Truck Exit
eval_trs_exittr50_Pcp4,2024-04-10 08:50:37,Evaluate the Truck Exit
eval_trs_exittr5_Pcp9,2024-04-10 09:05:58,Evaluate the Truck Exit
eval_trs_exittr16_Pcp3,2024-04-10 09:48:42,Evaluate the Truck Exit
eval_trs_exittr23_Pcp40,2024-04-10 09:52:55,Evaluate the Truck Exit
eval_trs_exittr9_Pcp6,2024-04-10 09:55:15,Evaluate the Truck Exit
eval_trs_exittr40_Pcp55,2024-04-10 10:36:37,Evaluate the Truck Exit
eval_trs_exittr26_Pcp68,2024-04-10 10:39:43,Evaluate the Truck Exit
eval_trs_exittr3_Pcp51,2024-04-10 10:46:30,Evaluate the Truck Exit
eval_trs_exittr42_Pcp16,2024-04-10 10:51:06,Evaluate the Truck Exit
eval_trs_exittr7_Pcp68,2024-04-10 11:04:46,Evaluate the Truck Exit
eval_trs_exittr30_Pcp33,2024-04-10 11:58:30,Evaluate the Truck Exit
eval_trs_exittr11_Pcp1,2024-04-10 11:58:38,Evaluate the Truck Exit
assign_trs_Pcp86,2024-04-10 12:39:23,Assign Trucks
eval_trs_exittr25_Pcp91,2024-04-10 12:58:38,Evaluate the Truck Exit
eval_trs_exittr22_Pcp76,2024-04-10 14:00:32,Evaluate the Truck Exit
eval_trs_exittr33_Pcp8,2024-04-10 14:19:54,Evaluate the Truck Exit
eval_trs_exittr12_Pcp76,2024-04-10 15:07:44,Evaluate the Truck Exit
eval_trs_exittr49_Pcp45,2024-04-10 15:44:25,Evaluate the Truck Exit
eval_trs_exittr46_Pcp99,2024-04-10 15:53:01,Evaluate the Truck Exit
eval_trs_exittr18_Pcp74,2024-04-10 16:07:47,Evaluate the Truck Exit
eval_trs_exittr8_Pcp35,2024-04-10 16:47:53,Evaluate the Truck Exit
eval_trs_exittr6_Pcp75,2024-04-10 17:00:58,Evaluate the Truck Exit
eval_trs_exittr1_Pcp99,2024-04-10 17:06:00,Evaluate the Truck Exit
eval_trs_exittr41_Pcp75,2024-04-10 17:08:41,Evaluate the Truck Exit
eval_trs_exittr39_Pcp72,2024-04-10 17:16:00,Evaluate the Truck Exit
eval_trs_exittr35_Pcp68,2024-04-10 17:47:04,Evaluate the Truck Exit
eval_trs_exittr17_Pcp1,2024-04-10 18:04:51,Evaluate the Truck Exit
eval_trs_exittr32_Pcp16,2024-04-10 18:21:03,Evaluate the Truck Exit
eval_trs_exittr45_Pcp59,2024-04-10 18:24:10,Evaluate the Truck Exit
eval_trs_exittr10_Pcp3,2024-04-10 21:39:23,Evaluate the Truck Exit
eval_trs_exittr34_Pcp25,2024-04-10 22:39:59,Evaluate the Truck Exit
eval_trs_exittr19_Pcp97,2024-04-10 23:32:26,Evaluate the Truck Exit
eval_trs_exittr2_Pcp57,2024-04-11 07:41:26,Evaluate the Truck Exit
eval_trs_exittr29_Pcp35,2024-04-11 10:12:35,Evaluate the Truck Exit
eval_trs_exittr23_Pcp85,2024-04-11 10:13:38,Evaluate the Truck Exit
eval_trs_exittr42_Pcp32,2024-04-11 10:35:25,Evaluate the Truck Exit
eval_trs_exittr16_Pcp86,2024-04-11 10:53:16,Evaluate the Truck Exit
eval_trs_exittr15_Pcp4,2024-04-11 10:54:41,Evaluate the Truck Exit
eval_trs_exittr38_Pcp9,2024-04-11 10:56:51,Evaluate the Truck Exit
eval_trs_exittr26_Pcp31,2024-04-11 11:04:53,Evaluate the Truck Exit
eval_trs_exittr36_Pcp48,2024-04-11 11:07:46,Evaluate the Truck Exit
eval_trs_exittr14_Pcp74,2024-04-11 11:14:24,Evaluate the Truck Exit
eval_trs_exittr21_Pcp72,2024-04-11 11:35:48,Evaluate the Truck Exit
eval_trs_exittr50_Pcp55,2024-04-11 11:57:43,Evaluate the Truck Exit
eval_trs_exittr48_Pcp74,2024-04-11 12:01:09,Evaluate the Truck Exit
eval_trs_exittr9_Pcp75,2024-04-11 12:19:52,Evaluate the Truck Exit
eval_trs_exittr24_Pcp72,2024-04-11 12:41:14,Evaluate the Truck Exit
eval_trs_exittr28_Pcp4,2024-04-11 12:42:03,Evaluate the Truck Exit
eval_trs_exittr47_Pcp85,2024-04-11 13:41:52,Evaluate the Truck Exit
eval_trs_exittr5_Pcp40,2024-04-11 14:47:28,Evaluate the Truck Exit
eval_trs_exittr13_Pcp17,2024-04-11 15:15:08,Evaluate the Truck Exit
eval_trs_exittr3_Pcp17,2024-04-11 15:28:41,Evaluate the Truck Exit
eval_trs_exittr4_Pcp35,2024-04-11 15:29:23,Evaluate the Truck Exit
eval_trs_exittr40_Pcp72,2024-04-11 16:14:49,Evaluate the Truck Exit
eval_trs_exittr31_Pcp68,2024-04-11 16:43:20,Evaluate the Truck Exit
eval_trs_exittr27_Pcp32,2024-04-11 21:50:42,Evaluate the Truck Exit
eval_trs_exittr37_Pcp55,2024-04-11 22:11:39,Evaluate the Truck Exit
eval_trs_exittr44_Pcp62,2024-04-11 22:52:08,Evaluate the Truck Exit
eval_trs_exittr7_Pcp31,2024-04-12 07:28:47,Evaluate the Truck Exit
eval_trs_exittr43_Pcp75,2024-04-12 14:20:50,Evaluate the Truck Exit
